date,tweet
2019-07-27, pic.twitter.com/L7jqAxnWVJ
2019-07-27, pic.twitter.com/NlXKb22GYX
2019-07-27, pic.twitter.com/CN1cIv9xz6
2019-07-27, pic.twitter.com/RsoNleUfaC
2019-07-27, pic.twitter.com/SgGCyLOQPu
2019-07-27,well that sucks doesn't it
2019-07-27,@DownloaderBot
2019-07-27,He puts your beard to shame.
2019-07-27, pic.twitter.com/IsSShZtT9Z
2019-07-27,"past events dont matter if they're trash now, not even the same roster."
2019-07-26,good luck
2019-07-26,"If you can afford a $200 controller, i think its safe for them to assume you can afford a charger."
2019-07-25, pic.twitter.com/hEPV54qu2t
2019-07-25,1 sec
2019-07-25,Saug/Maddox but mainly saug
2019-07-25,Role?
2019-07-25,@DownloaderBot
2019-07-25,Im FA for CoD
2019-07-24,You're joking right?
2019-07-24,bet
2019-07-24,wanna play some gbs im bored asf
2019-07-23, pic.twitter.com/mKE0F1FIhy
2019-07-23,Sure
2019-07-23, pic.twitter.com/Mes76mfkIs
2019-07-23, pic.twitter.com/b40GMkZKaS
2019-07-23,Can i go back to sending memes to your tweets?
2019-07-23,"I'd say I would have sympathy for you but i cant relate at all, hope it gets better and stuff."
2019-07-23, pic.twitter.com/hj44YfLIW9
2019-07-23, pic.twitter.com/h0kz2jR4oY
2019-07-23, pic.twitter.com/XlxBtSYzNa
2019-07-23, pic.twitter.com/ghh3fKktGy
2019-07-23,@DownloaderBot
2019-07-23,@DownloaderBot
2019-07-22,lol why are you so hurt
2019-07-22,We can only hope
2019-07-22,please fix your grammar
2019-07-21,Obviously not good enough
2019-07-21,I dont think you understand
2019-07-21,"Dashy doesnt CARRY is team like Dylan does, Dylan is another species."
2019-07-20,LETS GO TEDDY WIN THIS SHIT
2019-07-20,Lowkey pissed they didnt show yall more
2019-07-20,LETS FUCKIN GOOO TEDDY
2019-07-20, pic.twitter.com/nApZgTFi8m
2019-07-20,Yes PLEASE
2019-07-19, pic.twitter.com/yQjkXoKu7X
2019-07-19,"I can for sure, depends on what you want."
2019-07-19,@x2Pac_ThuGLorD streaming tonight old man?
2019-07-19, pic.twitter.com/Q1uwSta8Vd
2019-07-19,@GlFTEDD @Yarppie
2019-07-19, pic.twitter.com/fKX7WZLKa2
2019-07-19, pic.twitter.com/v26uQXvFjL
2019-07-19,This is getting boring pic.twitter.com/0qrUG9vWLh
2019-07-19,Then why would you respond
2019-07-19, pic.twitter.com/xOgrpDEqmh
2019-07-18,You know it pic.twitter.com/lfFpxapJGk
2019-07-18, pic.twitter.com/lNNUtOUIQw
2019-07-18,When are you going to give up pic.twitter.com/67xfCN2SZI
2019-07-18,didnt you just get $200 wtf
2019-07-18, pic.twitter.com/neKY88nuxY
2019-07-18,Just give up pic.twitter.com/Hz6YIRHuR8
2019-07-18,B pic.twitter.com/d3GrAnOkqY
2019-07-18, pic.twitter.com/9UtQ2Q2lWW
2019-07-18,I can do this all day pic.twitter.com/7LWLQECn4i
2019-07-18, pic.twitter.com/7JrRbdeHmR
2019-07-18, pic.twitter.com/pJOc5grbvi
2019-07-18,Diggin the new profile pic.
2019-07-18,"Take is easy brotha, and hope you feel better."
2019-07-18, pic.twitter.com/FcDdVg6b8t
2019-07-18,are you new to twitter?
2019-07-18, pic.twitter.com/iIGMm0p2zA
2019-07-18, pic.twitter.com/9JEIf7uz55
2019-07-18,that wasnt even me its a random picture
2019-07-18, pic.twitter.com/LuxgLDSkrh
2019-07-18, pic.twitter.com/yIHiP5FSLq
2019-07-18, pic.twitter.com/LfS3wd2pj7
2019-07-18,i dont care
2019-07-18, pic.twitter.com/YdoAMioxLs
2019-07-18, pic.twitter.com/YiDXB1hsJn
2019-07-18,yikes sounds life your life sucks
2019-07-18, pic.twitter.com/KcGbDmszwT
2019-07-18, pic.twitter.com/VBywy1GsWQ
2019-07-18,PLEASE GTA
2019-07-18,"Imagine you on LAN, cant wait to see you fry on main stage."
2019-07-18,Welcome to Florida
2019-07-17,Sorry
2019-07-17,@DownloaderBot
2019-07-17,what the fuck did i just read
2019-07-17,#ad
2019-07-17,"And when someone hates on you LGBT people, yall go crazy, interesting."
2019-07-17,@DownloaderBot
2019-07-17, pic.twitter.com/AwdMLDwHgR
2019-07-17,Happy birthday damon
2019-07-17,ok
2019-07-17,u good
2019-07-17, pic.twitter.com/dWH3G7Vcaa
2019-07-17, pic.twitter.com/9LUAWxPaLw
2019-07-17, pic.twitter.com/KYV05seUFg
2019-07-17,Did you forget payload existed
2019-07-17,@DownloaderBot
2019-07-17,Better one pic.twitter.com/crvsNNf9xo
2019-07-17, pic.twitter.com/ZSPpe54yL9
2019-07-17,@DownloaderBot
2019-07-17, pic.twitter.com/HSFWS47js4
2019-07-17,"Just delete the tweet and retweet it, this is a abomination"
2019-07-17, pic.twitter.com/UiLCPx3QXf
2019-07-17, pic.twitter.com/aK9B5yR4uk
2019-07-17,you must not be around much?
2019-07-17,Or already are
2019-07-17,And who else is there to play with? All of his main homies are grinding to be pro.
2019-07-17,Grandad gettinn lit
2019-07-17, pic.twitter.com/dy3V36y4KH
2019-07-16,I know you was like pic.twitter.com/PVDnEPw9jD
2019-07-16, pic.twitter.com/pNsulCy1pz
2019-07-16,@DownloaderBot
2019-07-16, pic.twitter.com/Explwt1NaL
2019-07-16, pic.twitter.com/bP2TRTX9Lh
2019-07-16,@GlFTEDD @qtThunder
2019-07-16, pic.twitter.com/5L0YLEtFcs
2019-07-16, pic.twitter.com/iXw7qEWRkm
2019-07-16,????
2019-07-15,sorry no thx
2019-07-15, pic.twitter.com/0T4meXav4s
2019-07-15, pic.twitter.com/l2iArs1IIy
2019-07-15, pic.twitter.com/4DRKXFby4M
2019-07-15, pic.twitter.com/rxVACIY8OU
2019-07-15,@DownloaderBot
2019-07-15, pic.twitter.com/87nuM9OIyq
2019-07-15,"no dude, hes a psycho"
2019-07-15,Im loggin in real quick
2019-07-15,GTA GTA GTA
2019-07-15,ww2?
2019-07-15,nigga GTA funny asf
2019-07-15,GTA
2019-07-15, pic.twitter.com/movtCeyaBG
2019-07-14,id smash
2019-07-14, pic.twitter.com/fKybdRv1jx
2019-07-14, pic.twitter.com/RU5evKX6jl
2019-07-14,Blocked
2019-07-13,"I mean, a giveaway for the poor ones would be tight."
2019-07-13,@qtThunder STOP LIKING THESE SHITS
2019-07-12,I would say im looking foward to it too...but I'm broke.
2019-07-12,"Exactly, and you obviously havent seen the MILLIONS of people who still play at with the MILLIONS of dollars along side with it."
2019-07-12,Whose fault is that
2019-07-12,@GlFTEDD this game is gonna be perfect for us
2019-07-12,@DownloaderBot
2019-07-12,"just switch to a singles player, vivid tf up"
2019-07-12, pic.twitter.com/H6FuxCgIeU
2019-07-11,Only retards dont know you cant get herpes from drinking someones bath water.
2019-07-11, pic.twitter.com/0mW79Ni23a
2019-07-11,Your opinion is invalid
2019-07-11,How many anime have you watched
2019-07-11,Absolutely not
2019-07-11,then its not best of all time idiot
2019-07-11,u gonna stream? I got straight jebaited pic.twitter.com/iJ4G63P8pP
2019-07-11,So you say by force and enslaving people is respect...you're that type of guy.
2019-07-11,you're everywhere in this comment section spilling nonsens everywhere lmao.
2019-07-11,Did you just say they respected the Indians...
2019-07-11,Literally.
2019-07-11, pic.twitter.com/p0DgJBFC4q
2019-07-11, pic.twitter.com/npvLOVlamH
2019-07-11,What you type in for this gif? Lol
2019-07-11, pic.twitter.com/3yW99lUJQh
2019-07-11,Trying to find words on how to respond to this. pic.twitter.com/5vwAAND5Ny
2019-07-11, pic.twitter.com/K0cBaA5IAN
2019-07-11,@DownloaderBot
2019-07-11,Ill just block @BeastAzia because you put her on my damn timeline every day like i follow her or some shit
2019-07-11,@DownloaderBot
2019-07-11,ima bout to block you with this thirsty shit on my TL
2019-07-09,@TeddyRecKs
2019-07-09, pic.twitter.com/EFXJcFb6Ng
2019-07-09,"Melly either, he can stay"
2019-07-09, pic.twitter.com/wjr1QH5qSs
2019-07-09, pic.twitter.com/7gJ5hTgnPu
2019-07-09, pic.twitter.com/mCVdGibw1b
2019-07-09,@DownloaderBot
2019-07-08, pic.twitter.com/G8B5k0emDN
2019-07-08,GTA?
2019-07-08, pic.twitter.com/NLtYTlh0XL
2019-07-08, pic.twitter.com/SJxpW1P1ur
2019-07-07, pic.twitter.com/zIt5UC2yYR
2019-07-07, pic.twitter.com/k5r7TBU5IB
2019-07-07, pic.twitter.com/U8PPErPRPU
2019-07-07,What did i just read pic.twitter.com/SI2yrAmFBE
2019-07-07,@DownloaderBot
2019-07-07, pic.twitter.com/o3UsMajOXN
2019-07-07,"Thats why you're hopeless, thank god hes ok."
2019-07-07,<3 <3 <3 <3
2019-07-07,What you gonna record it in VR? lol
2019-07-07,Please delete this
2019-07-07,Send love to @NetNobody PLEASE
2019-07-07,The fuck is wrong with you?
2019-07-07,You are a hopeless human being
2019-07-07, pic.twitter.com/Dd6rB6Ufdn
2019-07-07, pic.twitter.com/uhJ6IJtboN
2019-07-07,@NetNobody
2019-07-07,@NetNobody
2019-07-07,PLEASE DM @NetNobody
2019-07-07,"Bro, you still have a JOURNEY of good wonders ahead of you please dont."
2019-07-07,"No bullshit i have this song in my playlist, its just one of those i always skip."
2019-07-07,"OH THAT SONG, im dumb as hell i just blacked out in the lyrics."
2019-07-07,"Yeah, ill just look up the lyrics, LOL."
2019-07-07,@DownloaderBot
2019-07-07,"I guess i am, you hate to see it."
2019-07-07,@TeddyRecKs wish everyone understood this
2019-07-07, pic.twitter.com/I9q12hs1XH
2019-07-07, pic.twitter.com/fngKGRJOTn
2019-07-07, pic.twitter.com/1Dq9WQbvWH
2019-07-07,"For buying a strangers bathwater? I think not, blocked."
2019-07-07,"If you're so proud of buyinh bath water, tell everyone in your family and see how excited we are because you're about to get blocked for buying bathwater."
2019-07-07,"To buy more bathwater, i have all the weirdos blocked who bought that"
2019-07-07,Not you the tactical guy
2019-07-07,"were cringe but you buy bath water, have a good day"
2019-07-07,go eat your mum
2019-07-07,no wtf
2019-07-06,Me too lol pic.twitter.com/nq1ki4MdgR
2019-07-06,Him
2019-07-06,"And either way, if console players have stretched, you're still not qualifying for shit."
2019-07-06,@DownloaderBot
2019-07-06,I bet you thini ninja is thr best player.
2019-07-06,"That doesnt mean that they didny want to win, did you even read crims tweet just now?"
2019-07-06, pic.twitter.com/CFOEa2n63n
2019-07-06, pic.twitter.com/aGvEP7QSa7
2019-07-06,By all means pic.twitter.com/GX64Pc5yOP
2019-07-06,"Random picture i found off the internet, how are you calling me a virgin when you're buying a womans bath water...?"
2019-07-06, pic.twitter.com/ZnU7XZ1TR4
2019-07-06,Buying bathwater my guy.
2019-07-06,Dont tell me you got it
2019-07-06,Then you wasted $30 when you could've walked over to the sink and drink some water?
2019-07-06,"Ah, weird man."
2019-07-06,? is this funny
2019-07-06,"What a odd man you are tactical, odd man."
2019-07-06, pic.twitter.com/xqOrUAZ0Bf
2019-07-06, pic.twitter.com/J1E5OynrLd
2019-07-06,@this_vid
2019-07-06, pic.twitter.com/qPStWH9uzf
2019-07-06, pic.twitter.com/xCMfC3Ap0e
2019-07-06, pic.twitter.com/77sjXD0Rb3
2019-07-06, pic.twitter.com/opjOLzPMJ4
2019-07-06, pic.twitter.com/AlNMenXUSQ
2019-07-06,"Keep your head up bro, still have ways to go."
2019-07-06,put a comma next time pic.twitter.com/Zab1CFQzOC
2019-07-06, pic.twitter.com/P7GdXZINcf
2019-07-06, pic.twitter.com/QU9YVPVMD3
2019-07-06, pic.twitter.com/V2DbBhveCo
2019-07-06, pic.twitter.com/bBoXyZ2Nzq
2019-07-06, pic.twitter.com/snZKEs9sUb
2019-07-06, pic.twitter.com/g5M2a0nb2l
2019-07-06, pic.twitter.com/8z5gGs2BRb
2019-07-06, pic.twitter.com/j1orKfLu3r
2019-07-06, pic.twitter.com/hIN2GmhB5p
2019-07-06,What the fuck Missouri pic.twitter.com/TpQnDVwP2q
2019-07-05, pic.twitter.com/qDDUJO3l41
2019-07-05,"Yes, back in the GOOD days."
2019-07-05,new j cole album?
2019-07-05, pic.twitter.com/XHRMH8IMTN
2019-07-05, pic.twitter.com/UQevoP7KG7
2019-07-05, pic.twitter.com/keh78Dhe6w
2019-07-05, pic.twitter.com/DMIXFPmErh
2019-07-05,When you cant go to sleep because of the fireworks. pic.twitter.com/2y1v0zfykl
2019-07-05, pic.twitter.com/N1jf0gSUGL
2019-07-05,Why didn't y]you post a poll?
2019-07-05, pic.twitter.com/wn6IcVBCaN
2019-07-05, pic.twitter.com/MZoe1qY1Ed
2019-07-05, pic.twitter.com/WMLE7Pg3Iw
2019-07-05,"Keep up the good grind brotha, keep it up."
2019-07-05,@SourpatchMao pic.twitter.com/BrR0PwvQsf
2019-07-05,Why not pic.twitter.com/Doq0BoH6PB
2019-07-05,Ahhh
2019-07-05,LMAOOO pic.twitter.com/Uxtl9KHMpY
2019-07-05, pic.twitter.com/FHe2YVxXsE
2019-07-05, pic.twitter.com/sNh9WwZgkk
2019-07-05,Me when i see little kids dancing pic.twitter.com/orIQlfOTKF
2019-07-05, pic.twitter.com/hwuMGWkOOK
2019-07-05, pic.twitter.com/NhfU5J4gwq
2019-07-05, pic.twitter.com/lZY82F59vY
2019-07-05,"Hes not arguing againsy it, hes just simply saying you shouldn't buy a open product. Its common sense, yes this is DISGUSTING but all of us should be smart enough not to buy a open product."
2019-07-05, https://www.nbcnews.com/news/us-news/woman-seen-licking-ice-cream-viral-video-faces-20-years-n1026556?cid=sm_npd_nn_tw_ma …
2019-07-05,@this_vid
2019-07-05, https://www.nbcnews.com/news/us-news/woman-seen-licking-ice-cream-viral-video-faces-20-years-n1026556?cid=sm_npd_nn_tw_ma …
2019-07-05,@thisvid_
2019-07-05, https://www.nbcnews.com/news/us-news/woman-seen-licking-ice-cream-viral-video-faces-20-years-n1026556?cid=sm_npd_nn_tw_ma … Good luck motherfucker
2019-07-04,"Im currently taking a shit, so couldnt be better."
2019-07-04,Good morning
2019-07-04, pic.twitter.com/WLB17Bm7lP
2019-07-04,@GlFTEDD
2019-07-04, pic.twitter.com/xdnUc2BR3U
2019-07-04,"Damn, you 3'10?"
2019-07-04,@GlFTEDD this you?
2019-07-04, pic.twitter.com/VX57sn4mDs
2019-07-04, pic.twitter.com/z3UCHVOUVF
2019-07-04, pic.twitter.com/ID5xlXCAYa
2019-07-04,@FanJaystation pic.twitter.com/Whpt691tXL
2019-07-04, pic.twitter.com/Q2bwGnBQD6
2019-07-04,"My g, we literally see that the seal is already off before hand, what an idiot."
2019-07-04,"Underrated comment, i just noticed that."
2019-07-04, pic.twitter.com/3GAut6FcjK
2019-07-04, pic.twitter.com/KlMl6hOd9I
2019-07-04, pic.twitter.com/gazBwcR86S
2019-07-04,"Isnt hard just to tune in into his streams, or vods."
2019-07-03, pic.twitter.com/ySwKlte3Rp
2019-07-03, pic.twitter.com/DPq42DCYkD
2019-07-03,"Its sold out, youre furious."
2019-07-03,Shes sold out
2019-07-03,Sold out.
2019-07-03,Trolling?
2019-07-03, pic.twitter.com/ynFrl6WPSw
2019-07-03,Survival of the fittest
2019-07-03,Why would he take back the truth.
2019-07-03,@this_vid
2019-07-03, pic.twitter.com/dXUMNpKWSq
2019-07-03, pic.twitter.com/ww3Sso4wBp
2019-07-03, pic.twitter.com/esM3r0uQTS
2019-07-03,You apparently dont have morals
2019-07-03, pic.twitter.com/08rTv2NQx9
2019-07-03,"Ah, it isnt that serious."
2019-07-03, pic.twitter.com/oEIIhZ1G8R
2019-07-03,"I don't think its that serious, lmao."
2019-07-03,"What? Im black also, i dony give a fuck what color you are if i catch you doing this ill catch you in prison."
2019-07-02,@GlFTEDD
2019-07-02,@GlFTEDD
2019-07-01, pic.twitter.com/zce6RC26VF
2019-07-01,"Look at her YT channel content, its literally what she does"
2019-07-01,And its also pretty rude to trick people to thinking you're a woman.
2019-07-01, pic.twitter.com/oO86M9uyQ5
2019-07-01,"You need to tell more people about ""her"" channel."
2019-07-01,"That doesn't mean it isnt a meme that etika loved, foh."
2019-07-01, pic.twitter.com/kXjRHo2bcw
2019-07-01, pic.twitter.com/6Uuf8LIq6Q
2019-06-30, pic.twitter.com/wixubWoZaH
2019-06-29,@TrofySZN
2019-06-29,Congratulations on the new house btw
2019-06-29,give me a acc
2019-06-29, pic.twitter.com/yH7yJeNn5C
2019-06-29, pic.twitter.com/pp9A4PDqWz
2019-06-29, pic.twitter.com/kNlGAt1sXc
2019-06-29,ummm why would he be talking to the enemy
2019-06-29,Cant be seriously self promoting in a Twitter feed.
2019-06-29,Dont brag about wins after confessed you camp in boxes in pubs.
2019-06-29,Honestly thought it was the goat Keanu Reeves.
2019-06-29,@TrofySZN
2019-06-27,Just give it to me wtf
2019-06-27,@Frozone
2019-06-27, pic.twitter.com/mmwkgUqkgX
2019-06-27,"It is, but you're a fucking weirdo."
2019-06-23,You dumb as a bitch for getting summer school.
2019-06-23, pic.twitter.com/EhydefttGu
2019-06-22,wowz no stream today
2019-06-22,Why wouldn't somebody agree with this.
2019-06-22,"Just give it to me, my other account got banned"
2019-06-21,fuck it bro
2019-06-21,Mad a girl blocked you on twitter 😂😂😂
2019-06-19,Blocked
2019-06-19,Streaming with ramby? Nice to know
2019-06-18,We could
2019-06-18,Still doing mwr gbs?
2019-06-15,Still waiting for Cod
2019-06-15,Congrats @TheMob on joining @100Thieves 💯 #RideTheMob
2019-06-10,When u streaming
2019-06-09,hi
2019-06-09, pic.twitter.com/YF2f8I3Y2R
2019-06-09,Wrong
2019-06-05,"People just love attention in general, not just from the streamer."
2019-06-05,"losing to bots, what a bot"
2019-06-03,nothing new
2019-06-01,how do you still play that game
2019-05-28,Well i uninstalled fortnite so your outta luck brotha
2019-05-28,Stream :(
2019-05-28,Then get new friends you anti social freak.
2019-05-27,😂
2019-05-22,Top 10 Anime Fights
2019-05-21, pic.twitter.com/M6kfhH5L0G
2019-05-19, pic.twitter.com/BQo9ylKE04
2019-05-15,Still trash
2019-05-13, pic.twitter.com/4Sz2gfY971
2019-05-12,how u still garbage
2019-05-12,Say you swear to god
2019-05-11,Mornin
2019-05-11,@DownloaderBot
2019-05-11,@KuruptedGaming_ @wydThunder
2019-05-11,@wydThunder
2019-05-11,"Without saying, nobody in general at @FortniteGame is listening to us."
2019-05-11,"They work hard hours, but cant take a peek at twitter and see  70% of their fanbase hates the past changes they've made?"
2019-05-11,Your trolling right 💀💀
2019-05-11,Tough
2019-05-10,@CesarSkyz thank you for blessing me with this video
2019-05-10,I swear i saw you working at the Korean BBQ place i went last week.
2019-05-10,"Oh bro, just as i saw this im looking to see new games to play."
2019-05-10,"You know none of that shit is happening,💀 especially that last one."
2019-05-10,so good or bad? lmao
2019-05-10,Do you know what toxic means...?
2019-05-10,what the fuck
2019-05-09,no way you agree with the pump being vaulted
2019-05-09,yalk niggas some weirdos
2019-05-08,who is it? u sound like a 13 y/o snapchat girl
2019-05-08, https://m.youtube.com/watch?v=mtFRvJVpL_w … exactly why
